ts_code,symbol,name,market,area,industry,ths_industry,ths_concepts,pe,pb,total_mv,circ_mv,turnover_rate,turnover_rate_f,list_date,cr_end_date,current_ratio,fcf_end_date,fcf
300345.SZ,300345,华民股份,创业板,湖南,电气设备,工业(A股),智能电网|智慧城市|机器人概念|光伏概念|军工|军民融合|华为概念|HJT电池|碳中和|储能|硅能源|TOPCON电池|BC电池|人形机器人,,8.8529,356414.0722,294472.0637,5.2713,7.0551,20120801,,,,
300185.SZ,300185,通裕重工,创业板,山东,工程机械,工业(A股),融资融券|海工装备|高端装备|京津冀一体化|核电|风电|深股通|军工|储能|抽水蓄能|超超临界发电|国企改革|核污染防治|回购增持再贷款概念|2025年报预增,178.7295,1.6559,1170493.8965,1115348.8241,2.6844,3.245,20110308,,,,
002556.SZ,002556,辉隆股份,主板,安徽,农药化肥,非日常生活消费品(A股),融资融券|建筑节能|煤化工概念|创投|土地流转|互联网金融|光伏概念|农村电商|染料|深股通|乡村振兴|装配式建筑|玉米|农业种植|数字乡村|磷化工|医美概念|民爆概念|化肥|毛发医疗|统一大市场|粮食概念|生物质能发电|供销社|维生素,25.8055,1.3667,499761.5462,499234.4438,0.974,1.5655,20110302,20260331,1.1392,20260331,-615626598.11
300190.SZ,300190,维尔利,创业板,江苏,环境保护,工业(A股),煤化工概念|固废处理|污水处理|天然气|机器人概念|PPP概念|数字孪生|垃圾分类|碳中和|专精特新|土壤修复|碳交易|生物质能发电|液冷服务器,,1.3143,408626.3806,406968.1477,2.6864,3.7515,20110316,,,,
601011.SH,601011,宝泰隆,主板,黑龙江,焦炭加工,能源(A股),融资融券|石墨烯|煤化工概念|沪股通|锂电池概念|石墨电极|消费电子概念|氢能源|黑龙江自贸区|煤炭概念|碳中和|AI眼镜,,0.9938,538301.7355,538301.7355,1.4886,2.1665,20110309,20260331,0.1416,,
002560.SZ,002560,通达股份,主板,河南,电气设备,工业(A股),智能电网|融资融券|特高压|海工装备|新能源汽车|充电桩|一带一路|机器人概念|光伏概念|医疗器械概念|无人机|大飞机|风电|军工|军民融合|数据中心|碳中和|储能|专精特新|柔性直流输电|成飞概念|雅下水电概念|2025年报预增|2026一季报预增,41.1795,2.4634,664685.5942,572546.6643,8.9968,9.8965,20110303,20260331,1.7487,20260331,-314017694.63
002565.SZ,002565,顺灏股份,主板,上海,造纸,原材料(A股),融资融券|一带一路|生态农业|卫星导航|跨境电商|深股通|工业大麻|新型烟草(电子烟)|东数西算(算力)|土壤修复|商业航天|回购增持再贷款概念,279.656,8.9697,1648282.7737,1648230.2925,8.4644,11.116,20110318,20260331,2.9067,20260331,56764653.949999996
002577.SZ,002577,雷柏科技,主板,深圳,IT设备,信息技术(A股),融资融券|智能穿戴|机器人概念|粤港澳大湾区|网络游戏|跨境电商|深股通|人工智能|电子竞技|无线充电|百度概念|消费电子概念|无线耳机|星闪概念,,4.421,514220.416,514192.936,1.63,3.9128,20110428,20260331,7.0566,20260331,1985140.85
300375.SZ,300375,鹏翎股份,创业板,天津,汽车配件,非日常生活消费品(A股),新能源汽车|京津冀一体化|小米概念|宁德时代概念|百度概念|华为汽车|储能|传感器|比亚迪概念|汽车热管理|长安汽车概念|小米汽车,,1.6926,348720.1175,242465.6961,3.632,4.2496,20140127,,,,
300211.SZ,300211,*ST亿通,创业板,江苏,通信设备,信息技术(A股),物联网|智能穿戴|医疗器械概念|ST板块|人工智能|芯片概念|消费电子概念|传感器|血氧仪,,6.0356,265938.5076,261171.596,2.1286,3.8827,20110505,,,,
300192.SZ,300192,科德教育,创业板,江苏,文教休闲,非日常生活消费品(A股),在线教育|职业教育|深股通|人工智能|股权转让(并购重组)|芯片概念|东数西算(算力)|ChatGPT概念|Sora概念(文生视频)|DeepSeek概念|AI应用,47.7661,5.9163,590812.2756,582724.6787,1.9547,2.8329,20110322,,,,
300189.SZ,300189,神农种业,创业板,海南,种植业,日常消费品(A股),融资融券|土地流转|生态农业|乡村振兴|玉米|农业种植|转基因|海南自贸区|粮食概念|合成生物,50.169,7.8107,537600.0,465281.4726,4.3616,4.5999,20110316,,,,
601992.SH,601992,金隅集团,主板,北京,水泥,原材料(A股),融资融券|固废处理|创投|一带一路|京津冀一体化|沪股通|光伏概念|核电|雄安新区|装配式建筑|水泥概念|物业管理|储能|国企改革|可控核聚变|商业航天|房屋检测,,0.4536,1761832.2371,1375136.1136,1.528,4.2506,20110301,20260331,1.4532,,
002563.SZ,002563,森马服饰,主板,浙江,服饰,非日常生活消费品(A股),融资融券|三胎概念|足球概念|体育产业|跨境电商|深股通|网红经济|共同富裕示范区|数字经济|高股息精选|IP经济(谷子经济),16.9359,1.3376,1511384.5798,1238179.0552,0.5934,1.8582,20110311,20260331,2.1252,20260331,207106071.32
601199.SH,601199,江南水务,主板,江苏,水务,公用事业(A股),融资融券|智慧城市|污水处理|沪股通|水利|举牌|PPP概念|参股银行|绿色电力|国企改革,15.3577,1.2073,567672.6472,567672.6472,1.9425,5.5102,20110317,20260331,1.5655,,
300204.SZ,300204,舒泰神,创业板,北京,生物制药,医疗保健(A股),融资融券|深股通|细胞免疫治疗|眼科医疗|辅助生殖|重组蛋白|创新药,,14.2773,1156209.5831,1097868.0924,4.0335,6.434,20110415,,,,
300214.SZ,300214,日科化学,创业板,山东,化工原料,原材料(A股),新疆振兴|丙烯酸|数据中心|专精特新|东数西算(算力)|液冷服务器|算力租赁|DeepSeek概念,,1.6018,383544.6566,383544.6566,3.6219,6.0537,20110511,,,,
300199.SZ,300199,翰宇药业,创业板,深圳,化学制药,医疗保健(A股),融资融券|智能医疗|创投|粤港澳大湾区|医疗器械概念|三胎概念|深股通|人工智能|区块链|细胞免疫治疗|华为概念|工业大麻|人民币贬值受益|仿制药一致性评价|流感|辅助生殖|CRO概念|幽门螺杆菌概念|肝炎概念|猴痘概念|创新药|减肥药|合成生物,612.0153,30.1816,2238133.5454,1888254.3056,5.9825,6.3696,20110407,,,,
300200.SZ,300200,高盟新材,创业板,北京,化工原料,原材料(A股),新能源汽车|光伏概念|高铁|核电|军工|OLED|芯片概念|光刻胶|有机硅概念|专精特新|比亚迪概念,43.3957,2.7257,451228.9467,443845.5173,4.0012,5.6268,20110407,,,,
002562.SZ,002562,兄弟科技,主板,浙江,化学制药,医疗保健(A股),小金属概念|深股通|丙烯酸|长三角一体化|人民币贬值受益|仿制药一致性评价|NMN概念|中俄贸易概念|PEEK材料|合成生物|维生素|2025年报预增,63.8069,1.6488,606838.4379,431978.7462,2.7122,3.1164,20110310,20260331,1.2502,20260331,13939228.320000004
002564.SZ,002564,天沃科技,主板,江苏,化工机械,工业(A股),煤化工概念|海工装备|高端装备|上海国企改革|一带一路|光伏概念|核电|风电|深股通|军工|军民融合|氢能源|碳中和|光热发电|国企改革,100.5657,24.8743,472397.4624,472397.4624,1.6339,2.2989,20110310,20260331,0.939,20260331,-199210575.89000002
002571.SZ,002571,德力股份,主板,安徽,家居用品,原材料(A股),创投|新能源汽车|一带一路|光伏概念|网络游戏|股权转让(并购重组)|参股银行|C2M概念|拼多多概念,,6.177,491506.1778,374075.9598,4.4324,6.4097,20110412,20260331,0.605,20260331,-42504065.330000006
002568.SZ,002568,百润股份,主板,上海,红黄酒,日常消费品(A股),中证500成份股|融资融券|深股通|超级品牌|长三角一体化,29.7245,3.7588,1894713.5121,1388044.9229,2.0661,3.1669,20110325,20260331,1.6829,20260331,-17492071.03
300201.SZ,300201,海伦哲,创业板,江苏,工程机械,工业(A股),智能电网|苹果概念|高端装备|机器人概念|无人机|举牌|深股通|军工|锂电池概念|无人驾驶|军民融合|工业互联网|宁德时代概念|电力物联网|储能|核污染防治,64.2898,10.5515,1986806.8622,1976193.1803,8.1191,10.128,20110407,,,,
300366.SZ,300366,ST创意,创业板,四川,软件服务,信息技术(A股),智能电网|物联网|智慧城市|特高压|网络安全|5G|卫星导航|阿里巴巴概念|ST板块|军工|人工智能|华为概念|电力物联网|数字乡村|国产操作系统|数据安全|智慧政务|东数西算(算力)|数字经济|华为鲲鹏|华为欧拉|碳交易|信创|AIGC概念|MLOps概念|数据要素|华为昇腾|商业航天|西部大开发|智谱AI|华为数字能源|华为盘古|AI智能体|DeepSeek概念|云计算|AI应用,,2.8727,330521.4256,288593.3546,1.9275,2.0205,20140127,,,,
603328.SH,603328,依顿电子,主板,广东,元器件,信息技术(A股),融资融券|苹果概念|机器人概念|沪股通|光伏概念|汽车电子|5G|证金持股|华为概念|人民币贬值受益|PCB概念|比亚迪概念|国企改革|共封装光学(CPO)|毫米波雷达,27.6587,2.9758,1287990.9682,1287990.9682,5.1175,12.4759,20140701,20260331,1.4879,,
002579.SZ,002579,中京电子,主板,广东,元器件,信息技术(A股),物联网|融资融券|创投|新能源汽车|智能穿戴|机器人概念|粤港澳大湾区|养老概念|医疗器械概念|汽车电子|5G|无人机|卫星导航|深股通|军工|广东自贸区|无人驾驶|OLED|军民融合|芯片概念|智能音箱|工业互联网|小米概念|消费电子概念|柔性屏(折叠屏)|无线耳机|MiniLED|数据中心|新型烟草(电子烟)|储能|海峡两岸|WiFi6|PCB概念|数字经济|MicroLED概念|比亚迪概念|先进封装|共封装光学(CPO)|毫米波雷达|6G概念|存储芯片|低空经济|人形机器人|AI手机|AI PC|商业航天|AI眼镜,336.651,3.8347,921378.4045,877451.4886,18.3938,25.7799,20110506,20260331,0.7452,20260331,18843313.71000001
002581.SZ,002581,*ST未名,主板,山东,生物制药,医疗保健(A股),ST板块|生物疫苗|CRO概念|重组蛋白|肝炎概念|创新药,,1.6019,288964.1867,175546.5285,2.7755,3.208,20110520,20260331,3.6538,20260331,-46233660.97
601218.SH,601218,吉鑫科技,主板,江苏,电气设备,工业(A股),融资融券|海工装备|风电|绿色电力|金属回收|2025年报预增,39.0773,1.7616,528123.264,528123.264,3.1876,4.3782,20110506,20260331,3.5603,,
002572.SZ,002572,索菲亚,主板,广东,家居用品,非日常生活消费品(A股),融资融券|智能家居|养老概念|参股券商|深股通|虚拟现实|高股息精选,10.322,1.4109,930303.5604,629313.8569,2.2395,3.2335,20110412,20260331,0.9858,20260331,-351198719.62
002573.SZ,002573,清新环境,主板,北京,环境保护,工业(A股),融资融券|煤化工概念|固废处理|污水处理|创投|天然气|京津冀一体化|机器人概念|PM2.5|水利|PPP概念|深股通|雄安新区|数字孪生|碳中和|土壤修复|金属回收|金属铜|国企改革,,0.8759,481190.8069,480421.0809,0.4601,0.9668,20110422,20260331,0.9018,20260331,-16540209.29
002574.SZ,002574,明牌珠宝,主板,浙江,服饰,非日常生活消费品(A股),融资融券|黄金概念|光伏概念|小金属概念|租售同权|参股银行|HJT电池|C2M概念|共同富裕示范区|TOPCON电池|IP经济(谷子经济),,1.0064,273504.0,273504.0,1.6424,3.5788,20110422,20260331,0.9958,20260331,-77572412.65
002576.SZ,002576,通达动力,主板,江苏,电气设备,工业(A股),特高压|新能源汽车|机器人概念|风电|专精特新|比亚迪概念,40.5039,2.5336,333667.1,327457.721,12.6118,17.763,20110428,20260331,2.3667,20260331,-5566275.33
603006.SH,603006,联明股份,主板,上海,汽车配件,非日常生活消费品(A股),新能源汽车|特斯拉概念|冷链物流,36.6078,2.4865,338158.1525,338158.1525,1.4317,5.0779,20140630,20260331,3.0087,,
002575.SZ,002575,群兴玩具,主板,广东,文教休闲,工业(A股),融资融券|创投|粤港澳大湾区|深股通|区块链|腾讯概念|物业管理|东数西算(算力)|算力租赁|Sora概念(文生视频)|DeepSeek概念,,4.2767,360652.5,341830.4175,7.1146,7.7872,20110422,20260331,2.6455,20260331,12277480.3
300206.SZ,300206,理邦仪器,创业板,深圳,医疗保健,医疗保健(A股),智能医疗|医疗器械概念|三胎概念|深股通|人工智能|芯片概念|腾讯概念|人民币贬值受益|宠物经济|血氧仪|低空经济|DeepSeek概念|2025年报预增|AI应用,26.0778,3.766,797037.1008,465271.9019,2.2726,2.9811,20110421,,,,
300210.SZ,300210,森远股份,创业板,辽宁,专用机械,工业(A股),新能源汽车|机器人概念|3D打印|PPP概念|深股通|股权转让(并购重组)|雄安新区|东数西算(算力),,13.9095,521504.8894,521504.8894,4.8797,6.3375,20110426,,,,
300209.SZ,300209,行云科技,创业板,湖南,互联网,非日常生活消费品(A股),物联网|跨境电商|深股通|柔性屏(折叠屏)|人民币贬值受益|算力租赁,,27.0099,2424668.925,1917935.7318,17.8602,19.3142,20110426,,,,
002580.SZ,002580,圣阳股份,主板,山东,电气设备,信息技术(A股),融资融券|新疆振兴|创投|一带一路|5G|高铁|阿里巴巴概念|深股通|军工|锂电池概念|雄安新区|华为概念|数据中心|抖音概念(字节概念)|快手概念|储能|鸿蒙概念|钠离子电池|动力电池回收|东数西算(算力)|国企改革|固态电池|液冷服务器,56.9315,4.3877,1058422.4917,1054854.0816,14.7619,19.21,20110506,20260331,2.0619,20260331,-203628356.33
601566.SH,601566,九牧王,主板,福建,服饰,非日常生活消费品(A股),融资融券|沪股通|福建自贸区|网红经济|海峡两岸|高股息精选|IP经济(谷子经济)|2025年报预增,25.7227,1.8534,757371.7637,757371.7637,5.8427,20.5511,20110530,20260331,2.3693,,
601113.SH,601113,华鼎股份,主板,浙江,化纤,非日常生活消费品(A股),,20.6986,1.1436,462639.7827,462639.7827,1.0577,1.5522,20110509,20260331,1.7626,,
002578.SZ,002578,闽发铝业,主板,福建,铝,原材料(A股),新能源汽车|光伏概念|5G|宁德时代概念|海峡两岸|国企改革,,2.584,389531.5259,357382.4628,7.9393,13.5599,20110428,20260331,2.2049,20260331,83029442.94999999
300207.SZ,300207,欣旺达,创业板,深圳,电气设备,信息技术(A股),中证500成份股|融资融券|石墨烯|苹果概念|创投|新能源汽车|智能穿戴|智能家居|一带一路|机器人概念|粤港澳大湾区|汽车电子|无人机|深股通|虚拟现实|锂电池概念|人工智能|智能音箱|无线充电|工业互联网|小米概念|消费电子概念|华为概念|数字孪生|无线耳机|数据中心|新型烟草(电子烟)|储能|盐湖提锂|钠离子电池|换电概念|动力电池回收|金属回收|两轮车|数字经济|高压快充|虚拟电厂|固态电池|星闪概念|低空经济|AI眼镜|华为手机|DeepSeek概念,41.5543,1.7829,4393265.6966,4075502.7333,2.936,3.8377,20110421,,,,
300212.SZ,300212,*ST易录,创业板,北京,软件服务,信息技术(A股),物联网|智慧城市|智能医疗|创投|网络安全|一带一路|京津冀一体化|养老概念|央企国企改革|阿里巴巴概念|车联网(车路协同)|PPP概念|ST板块|乡村振兴|人工智能|无人驾驶|雄安新区|独角兽概念|百度概念|华为概念|数字孪生|数据中心|数据安全|智慧政务|东数西算(算力)|数字经济|国资云|华为鲲鹏|信创|国企改革|数据确权|数据要素|财税数字化|华为数字能源|AI智能体|DeepSeek概念,,,640704.2556,621675.4344,7.2874,11.2359,20110505,,,,
601233.SH,601233,桐昆股份,主板,浙江,化纤,非日常生活消费品(A股),上证380成份股|中证500成份股|融资融券|互联网金融|沪股通|长三角一体化|煤炭概念|回购增持再贷款概念|2025年报预增,23.7455,1.2001,4826994.0232,4818209.9344,1.8198,3.0758,20110518,20260331,0.6273,,
601208.SH,601208,东材科技,主板,四川,化工原料,原材料(A股),融资融券|苹果概念|特高压|新能源汽车|沪股通|光伏概念|军工|OLED|芯片概念|燃料电池|消费电子概念|柔性屏(折叠屏)|氢能源|光刻胶|PCB概念|PET铜箔|BC电池|商业航天|西部大开发|2025年报预增,188.6308,8.8443,5384275.0862,5384275.0862,7.0995,9.2321,20110520,20260331,1.0386,,
300402.SZ,300402,宝色股份,创业板,江苏,专用机械,工业(A股),污水处理|海工装备|高端装备|特钢概念|光伏概念|小金属概念|军工|航空发动机|专精特新|硅能源|中俄贸易概念|金属铜|光热发电|国企改革|回购增持再贷款概念,75.5232,2.6919,408685.063,403432.231,1.6365,3.6052,20141010,,,,
