ts_code,csname,extname,cname,index_code,index_name,list_date,exchange
530680.SH,兴业上证180ETF,上证180ETF兴业,兴业上证180交易型开放式指数证券投资基金,000010.SH,上证180指数,20250108,SH
530800.SH,上180ETF,上证180ETF银华,银华上证180交易型开放式指数证券投资基金,000010.SH,上证180指数,20250127,SH
530880.SH,银河上证国有企业红利ETF,红利国企ETF银河,银河上证国有企业红利交易型开放式指数证券投资基金,000151.SH,上证国有企业红利指数,20241112,SH
551000.SH,博时上证AAA科创债ETF,科创债ETF博时,博时上证AAA科技创新公司债交易型开放式指数证券投资基金,950167.CSI,上证AAA科技创新公司债指数,20250717,SH
551030.SH,鹏华上证AAA科创债ETF,科创债ETF鹏华,鹏华上证AAA科技创新公司债交易型开放式指数证券投资基金,950167.CSI,上证AAA科技创新公司债指数,20250717,SH
551060.SH,中银上证AAA科创债ETF,科创债ETF中银,中银上证AAA科技创新公司债交易型开放式指数证券投资基金,950167.CSI,上证AAA科技创新公司债指数,20250924,SH
551300.SH,摩根上证AAA科技创新公司债ETF,科创债ETF摩根,摩根上证AAA科技创新公司债交易型开放式指数证券投资基金,950167.CSI,上证AAA科技创新公司债指数,20250924,SH
551500.SH,易方达中证AAA科技创新公司债ETF,易方达中证AAA科技创新公司债ETF,易方达中证AAA科技创新公司债交易型开放式指数证券投资基金,932160.CSI,中证AAA科技创新公司债指数,20250717,SH
551510.SH,华泰柏瑞中证AAA科技创新公司债ETF,科创债ETF华泰柏瑞,华泰柏瑞中证AAA科技创新公司债交易型开放式指数证券投资基金,932160.CSI,中证AAA科技创新公司债指数,20250924,SH
551520.SH,汇添富中证AAA科创债ETF,汇添富中证AAA科创债ETF,汇添富中证AAA科技创新公司债交易型开放式指数证券投资基金,932160.CSI,中证AAA科技创新公司债指数,20250924,SH
551550.SH,华夏中证AAA科技创新公司债ETF,华夏中证AAA科技创新公司债ETF,华夏中证AAA科技创新公司债交易型开放式指数证券投资基金,932160.CSI,中证AAA科技创新公司债指数,20250717,SH
551560.SH,兴业中证AAA科技创新公司债ETF,兴业中证AAA科技创新公司债ETF,兴业中证AAA科技创新公司债交易型开放式指数证券投资基金,932160.CSI,中证AAA科技创新公司债指数,20250924,SH
551580.SH,泰康中证AAA科技创新公司债ETF,泰康中证AAA科技创新公司债ETF,泰康中证AAA科技创新公司债交易型开放式指数证券投资基金,932160.CSI,中证AAA科技创新公司债指数,20250924,SH
551800.SH,国泰中证AAA科技创新公司债ETF,国泰中证AAA科技创新公司债ETF,国泰中证AAA科技创新公司债交易型开放式指数证券投资基金,932160.CSI,中证AAA科技创新公司债指数,20250924,SH
551900.SH,招商中证AAA科技创新公司债ETF,招商中证AAA科技创新公司债ETF,招商中证AAA科技创新公司债交易型开放式指数证券投资基金,932160.CSI,中证AAA科技创新公司债指数,20250717,SH
560010.SH,广发中证1000ETF,中证1000ETF广发,广发中证1000交易型开放式指数证券投资基金,000852.SH,中证1000指数,20220804,SH
560020.SH,汇添富中证红利ETF,红利ETF汇添富,汇添富中证红利交易型开放式指数证券投资基金,000922.CSI,中证红利指数,20231016,SH
560030.SH,汇添富中证800价值ETF,800价值ETF汇添富,汇添富中证800价值交易型开放式指数证券投资基金,H30356.CSI,中证800价值指数,20230710,SH
560050.SH,汇添富MSCI中国A50互联互通ETF,中国A50ETF汇添富,汇添富MSCI中国A50互联互通交易型开放式指数证券投资基金,746059.MI,MSCI中国A50互联互通(人民币)指数,20211108,SH
560060.SH,汇添富中证上海环交所碳中和ETF,碳中和ETF汇添富,汇添富中证上海环交所碳中和交易型开放式指数证券投资基金,931755.CSI,中证上海环交所碳中和指数,20220721,SH
560070.SH,汇添富中证国新央企股东回报ETF,央企红利ETF汇添富,汇添富中证国新央企股东回报交易型开放式指数证券投资基金,932039.CSI,中证国新央企股东回报指数,20230606,SH
560080.SH,汇添富中证中药ETF,中药ETF汇添富,汇添富中证中药交易型开放式指数证券投资基金,930641.CSI,中证中药指数,20221017,SH
560090.SH,汇添富中证全指证券公司ETF,证券ETF汇添富,汇添富中证全指证券公司交易型开放式指数证券投资基金,399975.SZ,中证全指证券公司指数,20230315,SH
560100.SH,南方中证500增强策略ETF,中证500增强ETF南方,南方中证500增强策略交易型开放式指数证券投资基金,000905.SH,中证小盘500指数,20220216,SH
560110.SH,汇添富中证1000ETF,中证1000ETF汇添富,汇添富中证1000交易型开放式指数证券投资基金,000852.SH,中证1000指数,20220808,SH
560120.SH,华夏中证500自由现金流ETF,中证500现金流ETF华夏,华夏中证500自由现金流交易型开放式指数证券投资基金,932367.CSI,中证500自由现金流指数,20250805,SH
560130.SH,鹏华中证全指食品ETF,食品ETF鹏华,鹏华中证全指食品交易型开放式指数证券投资基金,H30192.CSI,中证全指食品指数,20260113,SH
560150.SH,红利TK,红利低波ETF泰康,泰康中证红利低波动交易型开放式指数证券投资基金,H30269.CSI,中证红利低波动指数,20240408,SH
560160.SH,易方达中证全指食品ETF,食品ETF易方达,易方达中证全指食品交易型开放式指数证券投资基金,H30192.CSI,中证全指食品指数,20260127,SH
560170.SH,南方中证国新央企科技引领ETF,央企科技ETF南方,南方中证国新央企科技引领交易型开放式指数证券投资基金,932038.CSI,中证国新央企科技引领指数,20230706,SH
560180.SH,南方沪深300ESG基准ETF,沪深300ESGETF南方,南方沪深300ESG基准交易型开放式指数证券投资基金,931463.CSI,沪深300ESG基准指数,20230421,SH
560190.SH,鹏华中证全指公用事业ETF,公用事业ETF鹏华,鹏华中证全指公用事业交易型开放式指数证券投资基金,000995.CSI,中证全指公用事业指数,20250106,SH
560210.SH,景顺长城农牧渔ETF,农牧渔ETF景顺,景顺长城中证全指农牧渔交易型开放式指数证券投资基金,930910.CSI,中证全指农牧渔指数,20260320,SH
560220.SH,广发中证2000ETF,中证2000ETF广发,广发中证2000交易型开放式指数证券投资基金,932000.CSI,中证2000指数,20230918,SH
560230.SH,富国中证光伏产业ETF,光伏ETF富国,富国中证光伏产业交易型开放式指数证券投资基金,931151.CSI,中证光伏产业指数,20260206,SH
560250.SH,富国中证全指红利质量ETF,红利质量ETF富国,富国中证全指红利质量交易型开放式指数证券投资基金,932315.CSI,中证全指红利质量指数,20260522,SH
560260.SH,广发中证医疗ETF,医疗ETF广发,广发中证医疗交易型开放式指数证券投资基金,399989.SZ,中证医疗指数,20230915,SH
560270.SH,电力ETF工银,电力ETF工银,工银瑞信中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20260306,SH
560280.SH,广发中证工程机械ETF,工程机械ETF广发,广发中证工程机械主题交易型开放式指数证券投资基金,931752.CSI,中证工程机械主题指数,20231030,SH
560290.SH,景顺长城中证有色金属矿业主题ETF,有色ETF景顺,景顺长城中证有色金属矿业主题交易型开放式指数证券投资基金,931892.CSI,中证有色金属矿业主题指数,20260206,SH
560300.SH,汇添富中证电信主题ETF,电信ETF汇添富,汇添富中证电信主题交易型开放式指数证券投资基金,931235.CSI,中证电信主题指数,20231218,SH
560310.SH,博时中证光伏产业ETF,光伏ETF博时,博时中证光伏产业交易型开放式指数证券投资基金,931151.CSI,中证光伏产业指数,20260302,SH
560320.SH,富国中证全指食品ETF,食品ETF富国,富国中证全指食品交易型开放式指数证券投资基金,H30192.CSI,中证全指食品指数,20260513,SH
560330.SH,申万菱信沪深300价值ETF,沪深300价值ETF申万菱信,申万菱信沪深300价值交易型开放式指数证券投资基金,000919.CSI,沪深300价值指数,20230523,SH
560350.SH,摩根中证A50ETF,中证A50ETF摩根,摩根中证A50交易型开放式指数证券投资基金,930050.CSI,中证A50指数,20240312,SH
560360.SH,万家中证软件服务ETF,软件ETF万家,万家中证软件服务交易型开放式指数证券投资基金,930601.CSI,中证软件服务指数,20240624,SH
560370.SH,易方达中证全指红利质量ETF,红利质量ETF易方达,易方达中证全指红利质量交易型开放式指数证券投资基金,932315.CSI,中证全指红利质量指数,20260226,SH
560380.SH,南方中证A100ETF,A100ETF南方,南方中证A100交易型开放式指数证券投资基金,000903.SH,中证A100指数,20241227,SH
560390.SH,易方达恒生A股电网设备ETF,电网设备ETF易方达,易方达恒生A股电网设备交易型开放式指数证券投资基金,HSCAUPG.HI,恒生A股电网设备指数,20260304,SH
560400.SH,华泰柏瑞中证全指证券公司ETF,证券ETF华泰柏瑞,华泰柏瑞中证全指证券公司交易型开放式指数证券投资基金,399975.SZ,中证全指证券公司指数,20260319,SH
560410.SH,鹏华中证电池主题ETF,电池ETF鹏华,鹏华中证电池主题交易型开放式指数证券投资基金,931719.CSI,中证电池主题指数,20260417,SH
560420.SH,前海开源中证全指食品ETF,食品ETF前海开源,前海开源中证全指食品交易型开放式指数证券投资基金,H30192.CSI,中证全指食品指数,20260519,SH
560450.SH,天弘中证全指电力公用事业ETF,电力ETF天弘,天弘中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20260430,SH
560460.SH,平安中证全指电力公用事业ETF,电力ETF平安,平安中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20260515,SH
560470.SH,易方达中证细分有色金属产业主题ETF,有色ETF易方达,易方达中证细分有色金属产业主题交易型开放式指数证券投资基金,000811.CSI,中证细分有色金属产业主题指数,20260430,SH
560480.SH,招商中证全指电力公用事业ETF,电力ETF招商,招商中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20260526,SH
560490.SH,华泰柏瑞中证工业有色金属主题ETF,工业有色ETF华泰柏瑞,华泰柏瑞中证工业有色金属主题交易型开放式指数证券投资基金,H11059.CSI,中证工业有色金属主题指数,20260526,SH
560500.SH,鹏扬中证500质量成长ETF,500质量成长ETF鹏扬,鹏扬中证500质量成长交易型开放式指数证券投资基金,930939.CSI,中证500质量成长指数,20210901,SH
560510.SH,中证A500,中证A500ETF泰康,泰康中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20241015,SH
560520.SH,大成中证红利低波动100ETF,红利低波100ETF大成,大成中证红利低波动100交易型开放式指数证券投资基金,930955.CSI,中证红利低波动100指数,20240418,SH
560530.SH,摩根中证A500ETF,中证A500ETF摩根,摩根中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20241015,SH
560550.SH,广发中证上海环交所碳中和ETF,碳中和ETF广发,广发中证上海环交所碳中和交易型开放式指数证券投资基金,931755.CSI,中证上海环交所碳中和指数,20220719,SH
560560.SH,碳中和TK,碳中和ETF泰康,泰康中证内地低碳经济主题交易型开放式指数证券投资基金,000977.CSI,中证内地低碳经济主题指数,20210913,SH
560570.SH,国联安中证A500红利低波ETF,A500红利ETF国联安,国联安中证A500红利低波动交易型开放式指数证券投资基金,932422.CSI,中证A500红利低波动指数,20250918,SH
560580.SH,南方中证全指电力公用事业ETF,电力ETF南方,南方中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20230512,SH
560590.SH,1000ETF增强,中证1000增强ETF鹏华,鹏华中证1000增强策略交易型开放式指数证券投资基金,000852.SH,中证1000指数,20230925,SH
560610.SH,招商中证A500ETF,A500ETF招商,招商中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20241015,SH
560620.SH,万家中证全指公用事业ETF,公用事业ETF万家,万家中证全指公用事业交易型开放式指数证券投资基金,000995.CSI,中证全指公用事业指数,20241009,SH
560630.SH,万家中证机器人ETF,机器人ETF万家,万家中证机器人交易型开放式指数证券投资基金,H30590.CSI,中证机器人指数,20250401,SH
560650.SH,核心50ETF,核心50ETF民生加银,民生加银中证企业核心竞争力50交易型开放式指数证券投资基金,931526.CSI,中证企业核心竞争力50指数,20220627,SH
560660.SH,新华中证云计算50ETF,云计算50ETF新华,新华中证云计算50交易型开放式指数证券投资基金,931469.CSI,中证云计算50指数,20210825,SH
560680.SH,广发中证主要消费ETF,消费ETF广发,广发中证主要消费交易型开放式指数证券投资基金,000932.SH,中证主要消费指数,20221031,SH
560690.SH,电信ETF基金,电信ETF鹏华,鹏华中证电信主题交易型开放式指数证券投资基金,931235.CSI,中证电信主题指数,20240422,SH
560700.SH,广发中证国新央企股东回报ETF,央企红利ETF广发,广发中证国新央企股东回报交易型开放式指数证券投资基金,932039.CSI,中证国新央企股东回报指数,20230606,SH
560710.SH,富国中证智选船舶产业ETF,船舶ETF富国,富国中证智选船舶产业交易型开放式指数证券投资基金,932420.CSI,中证智选船舶产业指数,20260206,SH
560750.SH,申万菱信中证A500ETF,A500ETF申万菱信,申万菱信中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20250207,SH
560770.SH,招商中证机器人ETF,机器人ETF招商,招商中证机器人交易型开放式指数证券投资基金,H30590.CSI,中证机器人指数,20250901,SH
560780.SH,广发中证半导体材料设备ETF,半导体设备ETF广发,广发中证半导体材料设备主题交易型开放式指数证券投资基金,931743.CSI,中证半导体材料设备主题指数,20231212,SH
560790.SH,鹏华中证软件服务ETF,软件ETF鹏华,鹏华中证软件服务交易型开放式指数证券投资基金,930601.CSI,中证软件服务指数,20260525,SH
560800.SH,鹏扬中证数字经济主题ETF,数字经济ETF鹏扬,鹏扬中证数字经济主题交易型开放式指数证券投资基金,931582.CSI,中证数字经济主题指数,20220107,SH
560810.SH,融通中证诚通央企ESGETF,央企ESGETF融通,融通中证诚通央企ESG交易型开放式指数证券投资基金,931243.CSI,中证诚通央企ESG指数,20241209,SH
560820.SH,新华中证A50ETF,中证A50ETF新华,新华中证A50交易型开放式指数证券投资基金,930050.CSI,中证A50指数,20250418,SH
560830.SH,华夏中证全指电力公用事业ETF,电力ETF华夏,华夏中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20260526,SH
560850.SH,汇添富中证信息技术应用创新产业ETF,信创ETF汇添富,汇添富中证信息技术应用创新产业交易型开放式指数证券投资基金,931247.CSI,中证信息技术应用创新产业指数,20240415,SH
560860.SH,万家中证工业有色金属主题ETF,工业有色ETF万家,万家中证工业有色金属主题交易型开放式指数证券投资基金,H11059.CSI,中证工业有色金属主题指数,20230313,SH
560870.SH,中银中证工业有色金属主题ETF,工业有色ETF中银,中银中证工业有色金属主题交易型开放式指数证券投资基金,H11059.CSI,中证工业有色金属主题指数,20260525,SH
560880.SH,广发中证全指家用电器ETF,家电ETF广发,广发中证全指家用电器交易型开放式指数证券投资基金,930697.CSI,中证全指家用电器指数,20220412,SH
560900.SH,摩根中证创新药产业ETF,创新药ETF摩根,摩根中证创新药产业交易型开放式指数证券投资基金,931152.CSI,中证创新药产业指数,20220602,SH
560910.SH,华泰柏瑞中证电池主题ETF,电池ETF华泰柏瑞,华泰柏瑞中证电池主题交易型开放式指数证券投资基金,931719.CSI,中证电池主题指数,20260521,SH
560930.SH,易方达中证全指电力公用事业ETF,电力ETF易方达,易方达中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20260514,SH
560950.SH,汇添富中证500增强策略ETF,中证500增强ETF汇添富,汇添富中证500增强策略交易型开放式指数证券投资基金,000905.SH,中证小盘500指数,20230731,SH
560980.SH,广发中证光伏龙头30ETF,光伏龙头ETF广发,广发中证光伏龙头30交易型开放式指数证券投资基金,931798.CSI,中证光伏龙头30指数,20221129,SH
560990.SH,中金科技先锋ETF,科技先锋ETF中金,中金中证科技先锋交易型开放式指数证券投资基金,931447.CSI,中证科技先锋指数,20220627,SH
561000.SH,华安沪深300增强策略ETF,沪深300增强ETF华安,华安沪深300增强策略交易型开放式指数证券投资基金,000300.SH,沪深300指数,20230111,SH
561010.SH,华安中证全指软件开发ETF,软件ETF华安,华安中证全指软件开发交易型开放式指数证券投资基金,932094.CSI,中证全指软件开发指数,20231211,SH
561050.SH,易方达中证稀有金属主题ETF,稀有金属ETF易方达,易方达中证稀有金属主题交易型开放式指数证券投资基金,930632.CSI,中证稀有金属主题指数,20260522,SH
561060.SH,华安中证国有企业红利ETF,国企红利ETF华安,华安中证国有企业红利交易型开放式指数证券投资基金,000824.CSI,中证国有企业红利指数,20230921,SH
561080.SH,华安中证全指自由现金流ETF,全指现金流ETF华安,华安中证全指自由现金流交易型开放式指数证券投资基金,932365.CSI,中证全指自由现金流指数,20250430,SH
561090.SH,华安中证A500增强策略ETF,A500增强ETF华安,华安中证A500增强策略交易型开放式指数证券投资基金,000510.SH,中证A500指数,20250702,SH
561100.SH,富国中证消费电子主题ETF,消费电子ETF富国,富国中证消费电子主题交易型开放式指数证券投资基金,931494.CSI,中证消费电子主题指数,20220208,SH
561120.SH,富国中证全指家用电器ETF,家电ETF富国,富国中证全指家用电器交易型开放式指数证券投资基金,930697.CSI,中证全指家用电器指数,20220215,SH
561130.SH,富国中证新华社民族品牌工程ETF,国货ETF富国,富国中证新华社民族品牌工程交易型开放式指数证券投资基金,931403.CSI,中证新华社民族品牌工程指数,20211018,SH
561160.SH,富国中证电池主题ETF,电池ETF富国,富国中证电池主题交易型开放式指数证券投资基金,931719.CSI,中证电池主题指数,20220708,SH
561170.SH,富国中证绿色电力ETF,绿色电力ETF富国,富国中证绿色电力交易型开放式指数证券投资基金,931897.CSI,中证绿色电力指数,20230316,SH
561180.SH,富国中证A100ETF,A100ETF富国,富国中证A100交易型开放式指数证券投资基金,000903.SH,中证A100指数,20221121,SH
561190.SH,富国中证上海环交所碳中和ETF,碳中和ETF富国,富国中证上海环交所碳中和交易型开放式指数证券投资基金,931755.CSI,中证上海环交所碳中和指数,20220719,SH
561200.SH,中证A100ETF工银,中证A100ETF工银,工银瑞信中证A100交易型开放式指数证券投资基金,000903.SH,中证A100指数,20240105,SH
561220.SH,数字经济ETF工银,数字经济ETF工银,工银瑞信中证诚通国企数字经济交易型开放式指数证券投资基金,931529.CSI,中证诚通国企数字经济指数,20250530,SH
561230.SH,中证A50ETF工银,中证A50ETF工银,工银瑞信中证A50交易型开放式指数证券投资基金,930050.CSI,中证A50指数,20240318,SH
561260.SH,能源ETF工银,能源ETF工银,工银瑞信中证国新央企现代能源交易型开放式指数证券投资基金,932037.CSI,中证国新央企现代能源指数,20230809,SH
561280.SH,中证1000增强ETF工银,中证1000增强ETF工银,工银瑞信中证1000增强策略交易型开放式指数证券投资基金,000852.SH,中证1000指数,20230922,SH
561300.SH,国泰沪深300增强策略ETF,沪深300增强ETF国泰,国泰沪深300增强策略交易型开放式指数证券投资基金,000300.SH,沪深300指数,20211210,SH
561310.SH,国泰中证消费电子主题ETF,消电ETF国泰,国泰中证消费电子主题交易型开放式指数证券投资基金,931494.CSI,中证消费电子主题指数,20211125,SH
561320.SH,国泰中证内地运输主题ETF,交运ETF国泰,国泰中证内地运输主题交易型开放式指数证券投资基金,000945.CSI,中证内地运输主题指数,20221208,SH
561330.SH,国泰中证有色金属矿业主题ETF,矿业ETF国泰,国泰中证有色金属矿业主题交易型开放式指数证券投资基金,931892.CSI,中证有色金属矿业主题指数,20221101,SH
561350.SH,国泰中证500ETF,中证500ETF国泰,国泰中证500交易型开放式指数证券投资基金,000905.SH,中证小盘500指数,20210901,SH
561360.SH,国泰中证油气产业ETF,石油ETF国泰,国泰中证油气产业交易型开放式指数证券投资基金,H30198.CSI,中证油气产业指数,20231031,SH
561370.SH,国泰中证2000ETF,中证2000ETF国泰,国泰中证2000交易型开放式指数证券投资基金,932000.CSI,中证2000指数,20230921,SH
561380.SH,国泰恒生A股电网设备ETF,电网设备ETF国泰,国泰恒生A股电网设备交易型开放式指数证券投资基金,HSCAUPG.HI,恒生A股电网设备指数,20241223,SH
561500.SH,华泰柏瑞中证企业核心竞争力50ETF,漂亮50ETF华泰柏瑞,华泰柏瑞中证企业核心竞争力50交易型开放式指数证券投资基金,931526.CSI,中证企业核心竞争力50指数,20210628,SH
561510.SH,华泰柏瑞中证中药ETF,中药ETF华泰柏瑞,华泰柏瑞中证中药交易型开放式指数证券投资基金,930641.CSI,中证中药指数,20220804,SH
561550.SH,华泰柏瑞中证500增强策略ETF,中证500增强ETF华泰柏瑞,华泰柏瑞中证500增强策略交易型开放式指数证券投资基金,000905.SH,中证小盘500指数,20211210,SH
561560.SH,华泰柏瑞中证全指电力公用事业ETF,电力ETF华泰柏瑞,华泰柏瑞中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20220516,SH
561570.SH,华泰柏瑞中证油气产业ETF,油气ETF华泰柏瑞,华泰柏瑞中证油气产业交易型开放式指数证券投资基金,H30198.CSI,中证油气产业指数,20241017,SH
561580.SH,华泰柏瑞中证中央企业红利ETF,央企红利ETF华泰柏瑞,华泰柏瑞中证中央企业红利交易型开放式指数证券投资基金,000825.CSI,中证中央企业红利指数,20230530,SH
561590.SH,华泰柏瑞中证1000增强策略ETF,中证1000增强ETF华泰柏瑞,华泰柏瑞中证1000增强策略交易型开放式指数证券投资基金,000852.SH,中证1000指数,20221212,SH
561600.SH,平安中证消费电子主题ETF,消费电子ETF平安,平安中证消费电子主题交易型开放式指数证券投资基金,931494.CSI,中证消费电子主题指数,20210909,SH
561660.SH,平安中证通用航空主题ETF,通用航空ETF平安,平安中证通用航空主题交易型开放式指数证券投资基金,931855.CSI,中证通用航空主题指数,20251110,SH
561680.SH,平安中证A500红利低波动ETF,A500红利低波ETF平安,平安中证A500红利低波动交易型开放式指数证券投资基金,932422.CSI,中证A500红利低波动指数,20250905,SH
561700.SH,博时中证全指电力公用事业ETF,电力ETF博时,博时中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20220715,SH
561750.SH,博时中证A50ETF,A50ETF博时,博时中证A50交易型开放式指数证券投资基金,930050.CSI,中证A50指数,20250530,SH
561760.SH,博时中证油气资源ETF,油气ETF博时,博时中证油气资源交易型开放式指数证券投资基金,931248.CSI,中证油气资源指数,20240429,SH
561770.SH,博时中证A100ETF,A100ETF博时,博时中证A100交易型开放式指数证券投资基金,000903.SH,中证A100指数,20250624,SH
561780.SH,博时中证1000增强ETF,1000增强ETF博时,博时中证1000增强策略交易型开放式指数证券投资基金,000852.SH,中证1000指数,20231110,SH
561790.SH,博时中证国新央企现代能源ETF,央企能源ETF博时,博时中证国新央企现代能源交易型开放式指数证券投资基金,932037.CSI,中证国新央企现代能源指数,20230809,SH
561800.SH,华富中证稀有金属主题ETF,稀有金属ETF华富,华富中证稀有金属主题交易型开放式指数证券投资基金,930632.CSI,中证稀有金属主题指数,20210824,SH
561870.SH,华富中证全指自由现金流ETF,现金流全指ETF华富,华富中证全指自由现金流交易型开放式指数证券投资基金,932365.CSI,中证全指自由现金流指数,20250509,SH
561880.SH,华富中证A100ETF,A100ETF华富,华富中证A100交易型开放式指数证券投资基金,000903.SH,中证A100指数,20250124,SH
561900.SH,招商沪深300ESG基准ETF,沪深300ESGETF招商,招商沪深300ESG基准交易型开放式指数证券投资基金,931463.CSI,沪深300ESG基准指数,20210715,SH
561910.SH,招商中证电池主题ETF,电池ETF招商,招商中证电池主题交易型开放式指数证券投资基金,931719.CSI,中证电池主题指数,20210812,SH
561920.SH,招商中证疫苗与生物技术ETF,疫苗ETF招商,招商中证疫苗与生物技术交易型开放式指数证券投资基金,931992.CSI,中证疫苗与生物技术指数,20230329,SH
561930.SH,招商沪深300ETF,沪深300ETF招商,招商沪深300交易型开放式指数证券投资基金,000300.SH,沪深300指数,20240920,SH
561950.SH,招商中证500增强策略ETF,中证500增强ETF招商,招商中证500增强策略交易型开放式指数证券投资基金,000905.SH,中证小盘500指数,20230424,SH
561960.SH,招商中证国新央企股东回报ETF,央企回报ETF招商,招商中证国新央企股东回报交易型开放式指数证券投资基金,932039.CSI,中证国新央企股东回报指数,20230606,SH
561980.SH,招商中证半导体产业ETF,半导体设备ETF招商,招商中证半导体产业交易型开放式指数证券投资基金,931865.CSI,中证半导体产业指数,20230901,SH
561990.SH,招商沪深300增强策略ETF,沪深300增强ETF招商,招商沪深300增强策略交易型开放式指数证券投资基金,000300.SH,沪深300指数,20211210,SH
562000.SH,华宝中证A100ETF,A100ETF华宝,华宝中证A100交易型开放式指数证券投资基金,000903.SH,中证A100指数,20220801,SH
562010.SH,华宝中证绿色能源ETF,绿色能源ETF华宝,华宝中证绿色能源交易型开放式指数证券投资基金,931733.CSI,中证绿色能源指数,20230103,SH
562030.SH,华宝中证信息技术应用创新产业ETF,信创ETF华宝,华宝中证信息技术应用创新产业交易型开放式指数证券投资基金,931247.CSI,中证信息技术应用创新产业指数,20231012,SH
562050.SH,华宝中证制药ETF,药ETF华宝,华宝中证制药交易型开放式指数证券投资基金,932217.CSI,中证制药指数,20250619,SH
562060.SH,华宝标普中国A股红利机会ETF,标普A股红利ETF华宝,华宝标普中国A股红利机会交易型开放式指数证券投资基金,CSPSADRP.OTH,标普中国A股红利机会指数,20231228,SH
562070.SH,华宝沪深300增强策略ETF,沪深300指增ETF华宝,华宝沪深300增强策略交易型开放式指数证券投资基金,000300.SH,沪深300指数,20251225,SH
562080.SH,华宝沪深300自由现金流ETF,300现金流ETF华宝,华宝沪深300自由现金流交易型开放式指数证券投资基金,932366.CSI,沪深300自由现金流指数,20250415,SH
562300.SH,低碳ETF,碳中和ETF银华,银华中证内地低碳经济主题交易型开放式指数证券投资基金,000977.CSI,中证内地低碳经济主题指数,20220105,SH
562310.SH,300成长,沪深300成长ETF银华,银华沪深300成长交易型开放式指数证券投资基金,000918.CSI,沪深300成长指数,20220909,SH
562320.SH,300价值A,沪深300价值ETF银华,银华沪深300价值交易型开放式指数证券投资基金,000919.CSI,沪深300价值指数,20230112,SH
562330.SH,500价值,中证500价值ETF银华,银华中证500价值交易型开放式指数证券投资基金,H30352.CSI,中证500价值指数,20230418,SH
562340.SH,500成长,中证500成长ETF银华,银华中证500质量成长交易型开放式指数证券投资基金,930939.CSI,中证500质量成长指数,20240508,SH
562350.SH,电力,电力ETF银华,银华中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20220712,SH
562360.SH,机器人YH,机器人ETF银华,银华中证机器人交易型开放式指数证券投资基金,H30590.CSI,中证机器人指数,20211015,SH
562380.SH,科技引领,央企科技ETF银华,银华中证国新央企科技引领交易型开放式指数证券投资基金,932038.CSI,中证国新央企科技引领指数,20230706,SH
562390.SH,中药,中药ETF银华,银华中证中药交易型开放式指数证券投资基金,930641.CSI,中证中药指数,20220728,SH
562500.SH,华夏中证机器人ETF,机器人ETF华夏,华夏中证机器人交易型开放式指数证券投资基金,H30590.CSI,中证机器人指数,20211229,SH
562510.SH,华夏中证旅游主题ETF,旅游ETF华夏,华夏中证旅游主题交易型开放式指数证券投资基金,930633.CSI,中证旅游主题指数,20211230,SH
562520.SH,华夏中证智选1000成长创新策略ETF,中证1000成长ETF华夏,华夏中证智选1000成长创新策略交易型开放式指数证券投资基金,931591.CSI,中证智选1000成长创新策略指数,20220322,SH
562530.SH,华夏中证智选1000价值稳健策略ETF,中证1000价值ETF华夏,华夏中证智选1000价值稳健策略交易型开放式指数证券投资基金,931588.CSI,中证智选1000价值稳健策略指数,20220812,SH
562550.SH,华夏中证绿色电力ETF,绿电ETF华夏,华夏中证绿色电力交易型开放式指数证券投资基金,931897.CSI,中证绿色电力指数,20230327,SH
562560.SH,华夏中证全指信息技术ETF,信息技术ETF华夏,华夏中证全指信息技术交易型开放式指数证券投资基金,000993.SH,中证全指信息技术指数,20240412,SH
562570.SH,华夏中证信息技术应用创新产业ETF,信创ETF华夏,华夏中证信息技术应用创新产业交易型开放式指数证券投资基金,931247.CSI,中证信息技术应用创新产业指数,20240430,SH
562580.SH,华夏中证全指可选消费ETF,可选消费ETF华夏,华夏中证全指可选消费交易型开放式指数证券投资基金,000989.SH,中证全指可选消费指数,20240326,SH
562590.SH,华夏中证半导体材料设备主题ETF,半导体设备ETF华夏,华夏中证半导体材料设备主题交易型开放式指数证券投资基金,931743.CSI,中证半导体材料设备主题指数,20231018,SH
